accountId,date,tracker,trackerValue,trackerId,brand,brandId,country,countryCode,currencyCode,visits,downloads,signups,firstTimeDeposits,cpaCount,netRevenue,chargebacks,chargebackAmount,depositCount,depositAmount,withdrawalCount,withdrawalAmount,earning,cpaCommission,revShareCommission,calculatedCommission
4865,03/01/2023 00:00,BNE-IGA-GLO-YTPAT,7202,23850,BetRivers NJ,1400,NULL,NULL,NULL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5092,03/01/2023 00:00,GGC-SPO-USA-YTPAT,21489,27860,Fanduel Sportsbook,1403,NULL,NULL,NULL,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4865,03/01/2023 00:00,STF-SCS-USA,11748,23838,BetRivers.net,1400,NULL,NULL,NULL,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4865,03/01/2023 00:00,TGT-CAS-USA,11161,23793,Betrivers PA,1400,NULL,NULL,NULL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5092,03/01/2023 00:00,BUK-CAS-USA-NJ,21667,27863,Fanduel Sportsbook,1403,NULL,NULL,NULL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4865,03/01/2023 00:00,PROMOGUY,7129,23757,Betrivers NY,1400,NULL,NULL,EUR,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0
4865,03/01/2023 00:00,CTC-CAS-USA-NJ-Sugarhouse,6459,23733,BetRivers NJ,1400,NULL,NULL,NULL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4865,03/01/2023 00:00,CTC-CAS-USA-NJ-Sugarhouse,6459,23733,BetRivers- MI,1400,NULL,NULL,NULL,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4865,03/01/2023 00:00,PROMOGUY,7129,23757,BetRivers- MI,1400,NULL,NULL,EUR,0,0,0,0,0,0,0,0,0,125,0,0,0,0,0,0
5092,03/01/2023 00:00,GBH-CAS-USA-NJ,21679,27866,Fanduel Sportsbook,1403,NULL,NULL,NULL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4865,03/01/2023 00:00,CTC-CAS-USA-NJ-Sugarhouse,6459,23733,BetRivers- MI,1400,NULL,NULL,EUR,0,0,0,0,0,0,0,0,0,50,0,0,250,250,0,250
4865,03/01/2023 00:00,CTC-SCS-USA-PA,10825,23732,BetRivers.net,1400,NULL,NULL,NULL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5092,03/01/2023 00:00,TGT-SPO-USA-YTINT,24860,27884,Fanduel Sportsbook,1403,NULL,NULL,NULL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4865,03/01/2023 00:00,TGT-SPO-USA-IL,11167,23719,BetRivers IL,1400,NULL,NULL,NULL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4865,03/01/2023 00:00,GGC-CAS-USA-MI,10370,23694,BetRivers- MI,1400,NULL,NULL,EUR,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0
5092,03/01/2023 00:00,GGC-CAS-USA-YTPAT - Casino,23986,27877,Fanduel Sportsbook,1403,NULL,NULL,NULL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4865,03/01/2023 00:00,CTC-SCS-USA-VA,10827,23667,BetRivers.net,1400,NULL,NULL,NULL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5092,03/01/2023 00:00,WET-CAS-USA-PA,21655,27955,Fanduel Sportsbook,1403,NULL,NULL,NULL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4865,03/01/2023 00:00,PMG-SPO-USA,7117,23640,BetRivers IN,1400,NULL,NULL,NULL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4865,03/01/2023 00:00,GBH-SPO-USA,10361,23605,BetRivers IN,1400,NULL,NULL,NULL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5092,03/01/2023 00:00,PBC-CAS-USA-NJ,21682,27867,Fanduel Sportsbook,1403,NULL,NULL,NULL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4865,03/01/2023 00:00,GBH-SCS-USA,10806,23598,BetRivers.net,1400,NULL,NULL,EUR,0,0,0,0,0,0,0,0,0,1.99,0,0,0.5,0,0.5,0.5
4865,03/01/2023 00:00,GBH-SPO-USA,10361,23605,BetriversONT-P4R,1400,NULL,NULL,EUR,0,0,0,0,0,0,0,0,0,219.66,0,0,0,0,0,0
4865,03/01/2023 00:00,GEN-SCS-USA-Betrivers.net,7309,23591,BetRivers.net,1400,NULL,NULL,NULL,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4865,03/01/2023 00:00,GBH-SCS-USA-FL,10802,23561,BetRivers.net,1400,NULL,NULL,NULL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4865,03/01/2023 00:00,TGT-SPO-USA-PA,11171,23527,Betrivers PA,1400,NULL,NULL,NULL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4865,03/01/2023 00:00,GGC-CAS-USA-ESP-Sugar,7415,23489,BetRivers NJ,1400,NULL,NULL,NULL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4865,03/01/2023 00:00,BUK-SPO-USA-NJ-Sugar,5914,23490,BetRivers NJ,1400,NULL,NULL,NULL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4864,03/01/2023 00:00,CAPPERFULL,7193,27487,Caesars MI,NULL,NULL,NULL,NULL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4864,03/01/2023 00:00,YTPATFULL,6572,25649,Caesars VA,2677,NULL,NULL,NULL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4865,03/01/2023 00:00,GGC-SPO-USA-ESP,7417,23507,Betrivers PA,1400,NULL,NULL,NULL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4865,03/01/2023 00:00,PMG-SPO-USA-TWT,7118,23552,BetRivers AZ,1400,NULL,NULL,NULL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4865,03/01/2023 00:00,GBH-CAS-USA-PA,10376,23556,Betrivers PA,1400,NULL,NULL,NULL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5092,03/01/2023 00:00,PMG-SPO-USA-VA-SEO,24563,28061,Fanduel Sportsbook,1403,NULL,NULL,NULL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5092,03/01/2023 00:00,PFD-SPO-USA-MI-RTY,26411,28211,Fanduel Sportsbook,1403,NULL,NULL,NULL,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4865,03/01/2023 00:00,GBH-SPO-USA-PA,10367,23520,Betrivers PA,1400,NULL,NULL,NULL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4865,03/01/2023 00:00,WET- SCS-USA-Betrivers,6960,23563,BetRivers.net,1400,NULL,NULL,NULL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4865,03/01/2023 00:00,GGC-SCS-USA-Betrivers.net,7307,23575,BetRivers.net,1400,NULL,NULL,NULL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4865,03/01/2023 00:00,GBH-SCS-USA-TX,10803,23567,BetRivers.net,1400,NULL,NULL,NULL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4865,03/01/2023 00:00,GBH-SCS-USA,10806,23598,BetRivers.net,1400,NULL,NULL,NULL,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4865,03/01/2023 00:00,PMG-SPO-USA-SEO,12409,23606,Betrivers PA,1400,NULL,NULL,NULL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4865,03/01/2023 00:00,TGT-SPO-USA,11159,23630,Betrivers PA,1400,NULL,NULL,NULL,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50165,03/01/2023 00:00,PMG-SPO-USA-TN-TWT,1363,102598,Superbook TN,3285,NULL,NULL,NULL,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4864,03/01/2023 00:00,GAMBXONTC100,3413,23172,Caesars ON,NULL,NULL,NULL,NULL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5091,03/01/2023 00:00,PPC-SPO-USA-CO-GAD,NULL,101499,PointsBet USA,NULL,NULL,NULL,NULL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4864,03/01/2023 00:00,YTCAS,2749,23191,Caesars NJ,2677,NULL,NULL,NULL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4864,03/01/2023 00:00,PROMOVIDS15,3968,23313,Caesars TN,NULL,NULL,NULL,NULL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4865,03/01/2023 00:00,PMG-SPO-USA,7117,23640,BetRivers IL,1400,NULL,NULL,EUR,0,0,0,0,0,0,0,0,0,0,0,0,200,200,0,200
4873,04/01/2023 00:00,WET-SPO-USA-TN-BetMGM,NULL,25545,NULL,NULL,NULL,NULL,NULL,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4873,04/01/2023 00:00,CTC-CAS-USA-PartyC,NULL,25450,NULL,NULL,NULL,NULL,NULL,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4873,04/01/2023 00:00,PPC-SPO-USA-NY-ESP,NULL,25139,NULL,NULL,NULL,NULL,NULL,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4873,04/01/2023 00:00,ODP-SPO-USA-BetMGM,NULL,24914,NULL,NULL,NULL,NULL,NULL,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4873,04/01/2023 00:00,GGC-CAS-USA-YTPAT,NULL,24883,NULL,NULL,NULL,NULL,NULL,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
4873,04/01/2023 00:00,GGC-IGA-USA-YTPAT,NULL,24877,NULL,NULL,NULL,NULL,NULL,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
4865,04/01/2023 00:00,SPC-SCS-GLO,15429,29558,BetRivers.net,1400,NULL,NULL,NULL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4865,04/01/2023 00:00,MAX-SCS-USA-PARA,15343,29268,BetRivers.net,1400,NULL,NULL,NULL,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4865,04/01/2023 00:00,PPC-SPO-USA-CO-GAD-Betrivers,12210,26694,BetRivers CO,1400,NULL,NULL,NULL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4865,04/01/2023 00:00,GGC-SCS-USA-YTPAT,12712,26693,BetRivers.net,1400,NULL,NULL,NULL,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
4865,04/01/2023 00:00,ACP-SPO-USA-TWT,14898,27461,BetRivers NJ,1400,NULL,NULL,NULL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4865,04/01/2023 00:00,PMG-SPO-USA-NJ,14548,26020,BetRivers NJ,1400,NULL,NULL,NULL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4865,04/01/2023 00:00,STF-SPO-CAN-ON,12564,24244,BetriversONT-P4R,1400,NULL,NULL,NULL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4865,04/01/2023 00:00,PMG-CAS-USA,7378,24152,Betrivers PA,1400,NULL,NULL,NULL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4865,04/01/2023 00:00,GGC-CAS-USA-YTPAT,6525,24104,Betrivers PA,1400,NULL,NULL,NULL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4865,04/01/2023 00:00,PMG-CAS-USA,7378,24152,BetRivers- MI,1400,NULL,NULL,NULL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4865,04/01/2023 00:00,WET-SCS-USA-IA,10840,24093,BetRivers.net,1400,NULL,NULL,NULL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4865,04/01/2023 00:00,GBH-SPO-USA-NJ,6492,23937,BetRivers NJ,1400,NULL,NULL,NULL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4865,04/01/2023 00:00,TGT-SPO-USA-NJ,10427,23509,BetRivers NJ,1400,NULL,NULL,NULL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4865,04/01/2023 00:00,TGT-SPO-USA-YTINT,12546,23891,BetRivers NJ,1400,NULL,NULL,NULL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4865,04/01/2023 00:00,PPC-CAS-USA-PA-BAD,12733,23538,Betrivers PA,1400,NULL,NULL,EUR,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0
4865,04/01/2023 00:00,PBC-CAS-USA,6582,23766,BetRivers- MI,1400,NULL,NULL,NULL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4865,04/01/2023 00:00,PROMOGUY,7129,23757,BetRivers IN,1400,NULL,NULL,EUR,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0
4865,04/01/2023 00:00,PROMOGUY,7129,23757,BetRivers NJ,1400,NULL,NULL,EUR,0,0,0,0,0,0,0,0,0,43.5,0,0,0,0,0,0
4865,04/01/2023 00:00,CTC-CAS-USA-NJ-Sugarhouse,6459,23733,BetRivers- MI,1400,NULL,NULL,EUR,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0
4865,04/01/2023 00:00,GBH-SCS-USA,10806,23598,BetRivers.net,1400,NULL,NULL,NULL,25,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
4865,04/01/2023 00:00,GBH-SCS-USA-IA,10810,23699,BetRivers.net,1400,NULL,NULL,NULL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4865,04/01/2023 00:00,GBH-SCS-USA-AZ,10804,23593,BetRivers.net,1400,NULL,NULL,NULL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4865,04/01/2023 00:00,PMG-SPO-USA-SEO,12409,23606,Betrivers PA,1400,NULL,NULL,NULL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4865,04/01/2023 00:00,GBH-CAS-USA,10374,23687,BetRivers- MI,1400,NULL,NULL,NULL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4865,04/01/2023 00:00,PMG-SPO-USA,7117,23640,PlaySugarHouse CT,1399,NULL,NULL,NULL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4865,04/01/2023 00:00,PMG-SPO-USA,7117,23640,BetRivers-LA,1400,NULL,NULL,NULL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4865,04/01/2023 00:00,PMG-SPO-USA,7117,23640,BetRivers NJ,1400,NULL,NULL,NULL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4865,04/01/2023 00:00,PMG-SPO-USA,7117,23640,BetRivers- MI,1400,NULL,NULL,NULL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4865,04/01/2023 00:00,PMG-SPO-USA,7117,23640,Betrivers PA,1400,NULL,NULL,NULL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4865,04/01/2023 00:00,CTC-SCS-USA-CA,10815,23633,BetRivers.net,1400,NULL,NULL,NULL,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4865,04/01/2023 00:00,GBH-SCS-USA-IN,10809,23650,BetRivers.net,1400,NULL,NULL,NULL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4865,04/01/2023 00:00,TGT-SPO-USA,11159,23630,Betrivers PA,1400,NULL,NULL,NULL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4865,04/01/2023 00:00,GBH-SCS-USA-PA,10813,23619,BetRivers.net,1400,NULL,NULL,NULL,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4865,04/01/2023 00:00,GBH-SCS-USA-NJ,10812,23666,BetRivers.net,1400,NULL,NULL,NULL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4865,04/01/2023 00:00,GBH-SPO-USA,10361,23605,BetRivers IN,1400,NULL,NULL,NULL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4865,04/01/2023 00:00,GBH-SCS-USA-MI,10811,23603,BetRivers.net,1400,NULL,NULL,NULL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4865,04/01/2023 00:00,GBH-SPO-USA,10361,23605,BetriversONT-P4R,1400,NULL,NULL,EUR,0,0,0,0,0,0,0,0,0,370.15,0,0,0,0,0,0
4865,04/01/2023 00:00,WET-SCS-USA-IL,10838,23710,BetRivers.net,1400,NULL,NULL,NULL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4865,04/01/2023 00:00,CTC-CAS-USA-NJ-Sugarhouse,6459,23733,BetRivers NJ,1400,NULL,NULL,NULL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4865,04/01/2023 00:00,GBH-SCS-USA-VA,10814,23706,BetRivers.net,1400,NULL,NULL,NULL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4865,04/01/2023 00:00,PMG-SPO-USA-YVIDEO,12143,23753,BetRivers CO,1400,NULL,NULL,NULL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4865,04/01/2023 00:00,GEN-SCS-USA-Betrivers.net,7309,23591,BetRivers.net,1400,NULL,NULL,NULL,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4865,04/01/2023 00:00,CTC-SCS-USA,10817,23586,BetRivers.net,1400,NULL,NULL,NULL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4865,04/01/2023 00:00,GGC-SCS-USA-Betrivers.net,7307,23575,BetRivers.net,1400,NULL,NULL,NULL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4865,04/01/2023 00:00,PROMOGUY,7129,23757,BetRivers- MI,1400,NULL,NULL,EUR,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0
4865,04/01/2023 00:00,WET- SCS-USA-Betrivers,6960,23563,BetRivers.net,1400,NULL,NULL,NULL,11,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
4865,04/01/2023 00:00,WET- SCS-USA-Betrivers,6960,23563,BetRivers.net,1400,NULL,NULL,EUR,0,0,0,0,0,0,0,0,0,1.99,0,0,0.5,0,0.5,0.5
4865,04/01/2023 00:00,GBH-SCS-USA-TX,10803,23567,BetRivers.net,1400,NULL,NULL,NULL,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4865,04/01/2023 00:00,PROMOGUY,7129,23757,BetRivers AZ,1400,NULL,NULL,EUR,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0
4865,04/01/2023 00:00,GGC-CAS-USA-MI,10370,23694,BetRivers- MI,1400,NULL,NULL,EUR,0,0,0,0,0,0,0,0,0,735,0,0,0,0,0,0
4865,04/01/2023 00:00,GBH-SCS-USA-FL,10802,23561,BetRivers.net,1400,NULL,NULL,NULL,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4865,04/01/2023 00:00,GBH-SPO-USA-MI,10366,23796,BetRivers- MI,1400,NULL,NULL,EUR,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0
4865,04/01/2023 00:00,TGT-CAS-USA,11161,23793,Betrivers PA,1400,NULL,NULL,NULL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4865,04/01/2023 00:00,TGT-SPO-USA-PA,11171,23527,Betrivers PA,1400,NULL,NULL,NULL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4865,04/01/2023 00:00,GBH-SPO-USA-PA,10367,23520,Betrivers PA,1400,NULL,NULL,NULL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4865,04/01/2023 00:00,STF-SCS-USA,11748,23838,BetRivers.net,1400,NULL,NULL,NULL,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4865,04/01/2023 00:00,GGC-SCS-USA-CA,10788,23903,BetRivers.net,1400,NULL,NULL,EUR,0,0,0,0,0,0,0,0,0,1.99,0,0,0.5,0,0.5,0.5
4865,04/01/2023 00:00,GGC-SCS-USA-CA,10788,23903,BetRivers.net,1400,NULL,NULL,NULL,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4865,04/01/2023 00:00,GGC-CAS-USA-YTPAT-Sugar,6524,23843,BetRivers NJ,1400,NULL,NULL,NULL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4864,04/01/2023 00:00,USXBONUSFULL,6570,25642,Caesars NJ,2677,NULL,NULL,NULL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4865,04/01/2023 00:00,GGC-SCS-USA-FL,10789,23947,BetRivers.net,1400,NULL,NULL,NULL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4864,04/01/2023 00:00,CAPPERFULL,7193,27487,Caesars MI,NULL,NULL,NULL,NULL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4865,04/01/2023 00:00,WET-SCS-USA-VA,10844,24051,BetRivers.net,1400,NULL,NULL,NULL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4865,04/01/2023 00:00,WET-SPO-USA,6113,24042,Betrivers PA,1400,NULL,NULL,EUR,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0
4865,04/01/2023 00:00,GGC-SCS-USA-CO,10793,24119,BetRivers.net,1400,NULL,NULL,NULL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4865,04/01/2023 00:00,WET-CAS-USA,11458,24155,Betrivers PA,1400,NULL,NULL,NULL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4864,04/01/2023 00:00,ODP-SPO-USA,1271,23387,Caesars NJ,2677,NULL,NULL,NULL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4864,04/01/2023 00:00,SUPERTRUTH,3375,23267,Caesars NJ,2677,NULL,NULL,NULL,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4865,04/01/2023 00:00,PROMOGUY,7129,23757,BetriversONT-P4R,1400,NULL,NULL,EUR,0,0,0,0,0,0,0,0,0,29.61,0,0,0,0,0,0
4865,04/01/2023 00:00,PMG-SPO-USA,7117,23640,BetRivers AZ,1400,NULL,NULL,NULL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4865,04/01/2023 00:00,WET-CAS-USA-PA,11460,24225,Betrivers PA,1400,NULL,NULL,EUR,0,0,0,0,0,0,0,0,0,205,0,0,0,0,0,0
4865,04/01/2023 00:00,BNE-SPO-USA,6493,24739,Betrivers NY,1400,NULL,NULL,NULL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4865,04/01/2023 00:00,TGT-SCS-USA,13772,24635,BetRivers.net,1400,NULL,NULL,NULL,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4865,04/01/2023 00:00,PMG-SCS-USA-SEO,14817,29275,BetRivers.net,1400,NULL,NULL,NULL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4865,04/01/2023 00:00,GGC-SPO-USA-CO,10355,26642,BetRivers CO,1400,NULL,NULL,NULL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4865,04/01/2023 00:00,GGC-SCS-USA-YTPAT,12712,26693,BetRivers.net,1400,NULL,NULL,EUR,0,0,0,0,0,0,0,0,0,9.99,0,0,2.5,0,2.5,2.5
4865,04/01/2023 00:00,MIK-SCS-USA-PARA,15466,101424,BetRivers.net,1400,NULL,NULL,NULL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4865,04/01/2023 00:00,TGT-SCS-USA-YTINT,12586,26315,BetRivers.net,1400,NULL,NULL,NULL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4865,04/01/2023 00:00,STF-CAS-USA,11162,24181,Betrivers PA,1400,NULL,NULL,NULL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4865,04/01/2023 00:00,GGC-SPO-CAN-ON,15046,28130,BetriversONT-P4R,1400,NULL,NULL,NULL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4873,04/01/2023 00:00,STF-CAS-CAN-ON,NULL,24924,NULL,NULL,NULL,NULL,NULL,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4865,04/01/2023 00:00,STF-CAS-USA,11162,24181,BetriversONT-P4R,1400,NULL,NULL,NULL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4864,04/01/2023 00:00,GAMBXONTC100,3413,23172,Caesars ON,NULL,NULL,NULL,NULL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4864,04/01/2023 00:00,YTCAS,2749,23191,Caesars NJ,2677,NULL,NULL,NULL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4873,04/01/2023 00:00,CAPBONUSXMGM,NULL,27432,NULL,NULL,NULL,NULL,NULL,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5091,04/01/2023 00:00,PMG-SPO-USA-NJ-TWT,NULL,101460,PointsBet USA,NULL,NULL,NULL,NULL,1,0,0,0,0,83.47,0,0,0,0,0,0,0,0,0,0
4873,04/01/2023 00:00,GGC-SPO-USA-OH-YTPAT,NULL,29229,NULL,NULL,NULL,NULL,NULL,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
5092,04/01/2023 00:00,BUK-SPO-USA-IN,21410,27917,Fanduel Sportsbook,1403,NULL,NULL,NULL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4873,04/01/2023 00:00,PMG-SPO-USA-IL-TWT,NULL,29538,NULL,NULL,NULL,NULL,NULL,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
50171,04/01/2023 00:00,PMG-SPO-USA,636,102654,Tipico NJ,3282,NULL,NULL,NULL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50171,04/01/2023 00:00,GBH-SPO-USA-NJ,34,102657,Tipico NJ,3282,NULL,NULL,NULL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5092,04/01/2023 00:00,HBC-SPO-USA-AZ,21368,28788,Fanduel Sportsbook,1403,NULL,NULL,NULL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50165,04/01/2023 00:00,TGT-SPO-USA-NJ,1354,102599,Superbook NJ,NULL,NULL,NULL,NULL,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5092,04/01/2023 00:00,PGC-DFS-USA-CA,27713,101666,FanDuel,1403,NULL,NULL,NULL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5092,04/01/2023 00:00,PMG-SPO-USA-SEO,24558,27959,Fanduel Sportsbook,1403,NULL,NULL,NULL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5092,04/01/2023 00:00,PMG-SPO-USA-TN-SEO,24564,28648,Fanduel Sportsbook,1403,NULL,NULL,NULL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5092,04/01/2023 00:00,BNE-SPO-USA-VA,21406,28051,Fanduel Sportsbook,1403,NULL,NULL,NULL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5092,04/01/2023 00:00,PMG-SPO-USA-AZ-SEO,24562,28000,Fanduel Sportsbook,1403,NULL,NULL,NULL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5092,04/01/2023 00:00,STF-SPO-USA-IL,21461,27999,Fanduel Sportsbook,1403,NULL,NULL,NULL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5092,04/01/2023 00:00,GBH-DFS-USA-IA,21473,27989,FanDuel,1403,NULL,NULL,NULL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
